Datetime,Open,High,Low,Close,Volume
2018-02-03 09:00:00,8826.32,8832.63,8539,8611.41,4821652.88
2018-02-03 10:00:00,8611.41,8700,8568,8568.65,3462609.16
2018-02-03 11:00:00,8568.65,8569.04,8250,8369.8,5445175.66
2018-02-03 12:00:00,8369.8,8534.94,8251.05,8452.77,4051909.73
2018-02-03 13:00:00,8452.77,8548.25,8350,8506.38,2920486.85
2018-02-03 14:00:00,8506.38,8742.59,8421.06,8692.09,3439661.29
2018-02-03 15:00:00,8692.09,8760,8616.7,8686.67,3207024.85
2018-02-03 16:00:00,8686.67,8950,8566.05,8889.1,4100846.61
2018-02-03 17:00:00,8889.1,9012.95,8833.01,8899.76,3685841.83
2018-02-03 18:00:00,8899.76,8900,8724.56,8813.91,4269259.04
2018-02-03 19:00:00,8813.91,9099.99,8750,9098.9,3734834.07
2018-02-03 20:00:00,9098.9,9144,8959.85,9062.35,2927784.11
2018-02-03 21:00:00,9062.35,9269.94,8970.58,9245,4477142.9
2018-02-03 22:00:00,9245,9387,9190.61,9335.22,4792359.9
2018-02-03 23:00:00,9335.22,9495,9080,9151.78,4679010.33
2018-02-04 00:00:00,9151.78,9320.1,9050.18,9320.1,4496940.33
2018-02-04 01:00:00,9320.1,9347.77,9168,9196.45,2735454.85
2018-02-04 02:00:00,9196.45,9356,9136,9350,2548109.5
2018-02-04 03:00:00,9350,9360,9254.01,9339.28,1895254.86
2018-02-04 04:00:00,9339.28,9440.15,9250.06,9253.68,1681296.9
2018-02-04 05:00:00,9253.68,9275.92,9101,9126.6,3021789.2
2018-02-04 06:00:00,9126.6,9191.16,9061,9095.04,2494655.68
2018-02-04 07:00:00,9095.04,9196,9021.69,9195.89,3733101.76
2018-02-04 08:00:00,9195.89,9199.95,9010.6,9025.85,2511295.22
2018-02-04 09:00:00,9025.85,9099.9,8922.52,8929.89,3021452.12
2018-02-04 10:00:00,8929.89,9126.35,8929.89,9088.5,2270869.74
2018-02-04 11:00:00,9088.5,9240.21,9085.1,9211.1,2317811.24
2018-02-04 12:00:00,9211.1,9234.6,9090,9090.01,2366864.78
2018-02-04 13:00:00,9090.01,9250,9090,9250,2154342.93
2018-02-04 14:00:00,9250,9367.12,9239.5,9291.86,3624426.5
2018-02-04 15:00:00,9291.86,9343,9170.05,9194.94,2402672.8
2018-02-04 16:00:00,9194.94,9213.64,9060.01,9123.84,2275870.01
2018-02-04 17:00:00,9123.84,9125.68,8763.67,8845,4139396.46
2018-02-04 18:00:00,8845,8925.23,8753.07,8850,5324906.17
2018-02-04 19:00:00,8850,8982.74,8642.9,8649.95,4365530.33
2018-02-04 20:00:00,8649.95,8713.3,8423.89,8713.3,5886070.89
2018-02-04 21:00:00,8713.3,8759.7,8588.8,8700.95,4932819.99
2018-02-04 22:00:00,8700.95,8888,8650,8656.25,3679365.9
2018-02-04 23:00:00,8656.25,8755.71,8357.94,8416.7,4234340.99
2018-02-05 00:00:00,8416.7,8549.8,8291,8493.57,4606079.56
2018-02-05 01:00:00,8493.57,8580,8416.01,8484.68,3055046.16
2018-02-05 02:00:00,8484.68,8576.56,8301,8370.06,3525540.01
2018-02-05 03:00:00,8370.06,8370.06,8218.08,8250.2,3177933.05
2018-02-05 04:00:00,8250.2,8306.01,7962,8185,5358936.51
2018-02-05 05:00:00,8185,8252.48,8030,8100,4359512.16
2018-02-05 06:00:00,8100,8434.81,8070.11,8419.96,4084238.15
2018-02-05 07:00:00,8419.96,8429.94,8156.05,8180.39,2906172.66
2018-02-05 08:00:00,8180.39,8332.71,8180.39,8211,2952742.57
2018-02-05 09:00:00,8211,8231.32,7962.05,8100.87,5418336.42
2018-02-05 10:00:00,8100.87,8187.55,7920,8079.95,5281401.81
2018-02-05 11:00:00,8079.95,8249.19,8055.54,8149.85,4346154.01
2018-02-05 12:00:00,8149.85,8320,8005.05,8287.72,5067390.75
2018-02-05 13:00:00,8287.72,8360,8175.17,8175.22,3434915.52
2018-02-05 14:00:00,8175.22,8299,8051.88,8059.36,3209085.61
2018-02-05 15:00:00,8059.36,8130,7933,8001.98,3702997.28
2018-02-05 16:00:00,8001.98,8012.5,7821.9,7830.6,4828929.17
2018-02-05 17:00:00,7830.6,8049,7796.95,7902.99,5286169.8
2018-02-05 18:00:00,7902.99,7931.33,7721.3,7731.84,5617239.16
2018-02-05 19:00:00,7731.84,7800,7539.51,7595.14,5822283.3
2018-02-05 20:00:00,7595.14,7799.99,7580,7710.43,5527710.26
2018-02-05 21:00:00,7710.43,7776.8,7613.21,7677.53,4457501.01
2018-02-05 22:00:00,7677.53,7678,7349.52,7364.88,6899241.92
2018-02-05 23:00:00,7364.88,7550,7213.18,7425.42,6340439.77
2018-02-06 00:00:00,7425.42,7516.77,7248.56,7300.06,4576565.41
2018-02-06 01:00:00,7300.06,7336.47,7100,7100,3854415.11
2018-02-06 02:00:00,7100,7222.5,6958.59,6972.79,5440522.79
2018-02-06 03:00:00,6972.79,7029.11,6612.34,6724,6480578.05
2018-02-06 04:00:00,6724,7479,6645.05,7190.61,5118433.92
2018-02-06 05:00:00,7190.61,7381.42,7021.07,7136.95,5194778.14
2018-02-06 06:00:00,7136.95,7349.75,6828.58,6859.92,4665122.69
2018-02-06 07:00:00,6859.92,6998.08,6731,6920.08,5376966.49
2018-02-06 08:00:00,6920.08,7128.2,6878,6959.99,5157026.86
2018-02-06 09:00:00,6959.99,6996.12,6400,6472.44,6409354.2
2018-02-06 10:00:00,6472.44,6655.85,6318,6379.57,5605053.83
2018-02-06 11:00:00,6379.57,6409.75,6185.25,6371.62,6158575.1
2018-02-06 12:00:00,6371.62,6371.62,6160,6174.05,6330655.2
2018-02-06 13:00:00,6174.05,6720,6088.9,6553.24,6126347.31
2018-02-06 14:00:00,6553.24,6553.24,6199.98,6299.12,6111096.07
2018-02-06 15:00:00,6299.12,6397.96,6051.19,6098.95,4770765.54
2018-02-06 16:00:00,6098.95,6311.97,6098.95,6181.76,4532405.69
2018-02-06 17:00:00,6181.76,6949,6165.22,6666.67,5601486.96
2018-02-06 18:00:00,6666.67,6844.73,6430,6502.64,5654737.98
2018-02-06 19:00:00,6502.64,6598.99,6290,6569.52,5097032.83
2018-02-06 20:00:00,6569.52,6810,6451,6722.24,5894366.41
2018-02-06 21:00:00,6722.24,7198,6711,7136.04,6010590.63
2018-02-06 22:00:00,7136.04,7297.26,6840,7178.28,5239747.16
2018-02-06 23:00:00,7178.28,7400,7051.02,7269.05,6536843.46
2018-02-07 00:00:00,7269.05,7395.21,6933.68,7121.06,5139068.74
2018-02-07 01:00:00,7121.06,7121.06,6805,7015.15,5202336.24
2018-02-07 02:00:00,7015.15,7187.13,6973.83,7172.02,4162488.05
2018-02-07 03:00:00,7172.02,7581.02,7151.61,7533.77,4122732.54
2018-02-07 04:00:00,7533.77,7751,7429.89,7488.54,5783555.82
2018-02-07 05:00:00,7488.54,7850,7486.63,7750.65,4714752.33
2018-02-07 06:00:00,7750.65,7788.66,7451,7622,3951055.32
2018-02-07 07:00:00,7622,7922,7522.79,7673,4980093.09
2018-02-07 08:00:00,7673,7787.99,7449.9,7546.9,5430046.78
2018-02-07 09:00:00,7546.9,7700,7525.68,7561.45,4265802.17
2018-02-07 10:00:00,7561.45,7706.7,7287.55,7323.19,4573562.15
2018-02-07 11:00:00,7323.19,7411.9,7180,7233.13,4207053.3
2018-02-07 12:00:00,7233.13,7517.94,7181,7447.74,4410849.15
2018-02-07 13:00:00,7447.74,7555,7294.68,7419.95,4136416.13
2018-02-07 14:00:00,7419.95,7480,7245.01,7478.95,3310673.61
2018-02-07 15:00:00,7478.95,7700,7341.06,7650.76,4795287.81
2018-02-07 16:00:00,7650.76,7748.61,7568.37,7646.51,5189630.06
2018-02-07 17:00:00,7646.51,7968,7646.51,7937.42,6428177.66
2018-02-07 18:00:00,7937.42,8189.96,7880,8171.86,7587981.36
2018-02-07 19:00:00,8171.86,8268.99,7976.22,8133.16,7149050.8
2018-02-07 20:00:00,8133.16,8322.2,8026.64,8251.53,5560611.06
2018-02-07 21:00:00,8251.53,8525,8231.34,8235.15,7554452.23
2018-02-07 22:00:00,8235.15,8338.6,8094.75,8201.97,6624976.24
2018-02-07 23:00:00,8201.97,8309.99,8048.08,8164.04,6438381.23
2018-02-08 00:00:00,8164.04,8200,7907.81,7969.44,5290745.72
2018-02-08 01:00:00,7969.44,8355,7948.24,8314.42,3900151.04
2018-02-08 02:00:00,8314.42,8399,8206.13,8214.16,3177218.45
2018-02-08 03:00:00,8214.16,8240,8050,8135.07,2585735.25
2018-02-08 04:00:00,8135.07,8229.87,7984,8154.76,2350861.31
2018-02-08 05:00:00,8154.76,8264.92,8030.95,8094.03,1903560.41
2018-02-08 06:00:00,8094.03,8098.57,7800,7842.47,3538199.07
2018-02-08 07:00:00,7842.47,7851.26,7568,7600.61,6322252.46
2018-02-08 08:00:00,7600.61,7835,7595.01,7755.05,4699475.92
2018-02-08 09:00:00,7755.05,7950,7618.05,7906.39,3819689.79
2018-02-08 10:00:00,7906.39,8168.2,7894.11,8064.94,5279889.73
2018-02-08 11:00:00,8064.94,8131.15,7911,7987.67,4721762.99
2018-02-08 12:00:00,7987.67,8219.01,7949.51,8151.79,3938209.32
2018-02-08 13:00:00,8151.79,8220.05,8000,8000.15,3735436.6
2018-02-08 14:00:00,8000.15,8042.82,7869.32,8007.99,4135360.84
2018-02-08 15:00:00,8007.99,8287.1,7960,8285.66,3803225.13
2018-02-08 16:00:00,8285.66,8333,8200,8215,4935599.98
2018-02-08 17:00:00,8215,8345.67,8133.05,8328.85,3738313.11
2018-02-08 18:00:00,8328.85,8600,8319.93,8569.85,6034348.25
2018-02-08 19:00:00,8569.85,8569.85,8424.15,8458.18,3600194.44
2018-02-08 20:00:00,8458.18,8650,8319.93,8574,4509442.23
2018-02-08 21:00:00,8574,8583.8,8410,8448.39,3377490.4
2018-02-08 22:00:00,8448.39,8465,8349.99,8385.55,3837824.78
2018-02-08 23:00:00,8385.55,8479.56,8225,8241.33,4326954.73
2018-02-09 00:00:00,8241.33,8348.99,8140,8298.6,4362327.01
2018-02-09 01:00:00,8298.6,8322.32,8154.14,8209.4,1329609.82
2018-02-09 02:00:00,8209.4,8268,8087.02,8232.83,1531209.21
2018-02-09 03:00:00,8232.83,8460,8200,8411.17,2477044.54
2018-02-09 04:00:00,8411.17,8447.53,8265.98,8299.99,1001623.19
2018-02-09 05:00:00,8299.99,8403.78,8175.37,8220.14,2035458.46
2018-02-09 06:00:00,8220.14,8387.5,8145.1,8252,1294033.72
2018-02-09 07:00:00,8252,8329,8176.27,8256.18,1396640.37
2018-02-09 08:00:00,8256.18,8264,7888,7950.11,2903263.02
2018-02-09 09:00:00,7950.11,8045,7853.26,8041,3057561.72
2018-02-09 10:00:00,8041,8216.28,7950,8146.96,2630944.17
2018-02-09 11:00:00,8146.96,8147.39,7908,8083.85,4236734.74
2018-02-09 12:00:00,8083.85,8087.53,7801.05,7869.4,4104177.91
2018-02-09 13:00:00,7869.4,7940,7738.61,7870.88,3252647.74
2018-02-09 14:00:00,7870.88,7998,7830.89,7952.87,2357127.89
2018-02-09 15:00:00,7952.87,8079,7950.67,8024.17,2665792.17
2018-02-09 16:00:00,8024.17,8088.79,7873,8068.07,2704575.32
2018-02-09 17:00:00,8068.07,8320,8065.74,8228.81,4075669.02
2018-02-09 18:00:00,8228.81,8325.3,8170,8234.22,5490013.95
2018-02-09 19:00:00,8234.22,8332.95,8190.8,8278.96,6008820.79
2018-02-09 20:00:00,8278.96,8294.66,8190,8232.05,2627448.82
2018-02-09 21:00:00,8232.05,8294.44,8200,8268.15,2298522.88
2018-02-09 22:00:00,8268.15,8495.05,8248.9,8403.88,4755909.29
2018-02-09 23:00:00,8403.88,8467.49,8305.25,8346.66,4184181.05
2018-02-10 00:00:00,8346.66,8420,8330.56,8375.1,2863360.27
2018-02-10 01:00:00,8375.1,8685.86,8375.1,8611,4384790.33
2018-02-10 02:00:00,8611,8686.14,8559.86,8609.9,3727150.98
2018-02-10 03:00:00,8609.9,8698.1,8609.9,8625.29,1033010.93
2018-02-10 04:00:00,8625.29,8709.95,8536.89,8550.23,1606832.98
2018-02-10 05:00:00,8550.23,8641.26,8464.87,8542.35,1537795.9
2018-02-10 06:00:00,8542.35,8609.72,8450.29,8580.43,1189492.48
2018-02-10 07:00:00,8580.43,8697.43,8564.23,8685.34,1353103.94
2018-02-10 08:00:00,8685.34,8868.99,8591.4,8859.29,3719985.02
2018-02-10 09:00:00,8859.29,8912.94,8731,8804.62,5225083.7
2018-02-10 10:00:00,8804.62,8899,8759.39,8898,2568196.98
2018-02-10 11:00:00,8898,8986.53,8858.05,8894.72,3526370.27
2018-02-10 12:00:00,8894.72,8914.95,8751,8771.82,3698103.12
2018-02-10 13:00:00,8771.82,8888.88,8768.08,8833.2,1669790.17
2018-02-10 14:00:00,8833.2,8991.95,8821,8988.12,2396262.06
2018-02-10 15:00:00,8988.12,9044,8860,8906.98,4571423.53
2018-02-10 16:00:00,8906.98,8906.98,8600.78,8616.06,4768181.06
2018-02-10 17:00:00,8616.06,8760.06,8571.07,8590.99,4444084.84
2018-02-10 18:00:00,8590.99,8659.1,8506,8507.99,4045746.41
2018-02-10 19:00:00,8507.99,8682.3,8501.1,8647.95,2278113.98
2018-02-10 20:00:00,8647.95,8660,8518.88,8618,2377220.14
2018-02-10 21:00:00,8618,8780,8615,8720.25,3271476.11
2018-02-10 22:00:00,8720.25,8769.58,8565,8600.65,2848772.97
2018-02-10 23:00:00,8600.65,8613.73,8288,8329.7,5398754.99
2018-02-11 00:00:00,8329.7,8440.87,8188.58,8275,4550128.54
2018-02-11 01:00:00,8275,8450.29,8275,8383,2895165.2
2018-02-11 02:00:00,8383,8410.01,8301,8305,1846787.67
2018-02-11 03:00:00,8305,8431.17,8254.77,8403.36,1914382.89
2018-02-11 04:00:00,8403.36,8406.71,8181.6,8208.22,2075703.74
2018-02-11 05:00:00,8208.22,8307.7,8166,8283.21,1494081.51
2018-02-11 06:00:00,8283.21,8550,8265.66,8543.44,2487406.78
2018-02-11 07:00:00,8543.44,8578.93,8471.87,8548.01,1281837.36
2018-02-11 08:00:00,8548.01,8550,8289.22,8401.77,2295155
2018-02-11 09:00:00,8401.77,8415.2,8181.1,8245.1,2680687.07
2018-02-11 10:00:00,8245.1,8284.79,8166,8236.99,2361567.2
2018-02-11 11:00:00,8236.99,8239.95,8000,8024.6,4514069.27
2018-02-11 12:00:00,8024.6,8165.55,7949.95,7957.63,4189460.73
2018-02-11 13:00:00,7957.63,8159.9,7940,8110.11,3979425.7
2018-02-11 14:00:00,8110.11,8125,7950,8042.38,3776189.57
2018-02-11 15:00:00,8042.38,8049.94,7869,7904.46,3999878.8
2018-02-11 16:00:00,7904.46,7950,7828.22,7928.58,5630863.22
2018-02-11 17:00:00,7928.58,8116.72,7850.32,8116.66,3802463.04
2018-02-11 18:00:00,8116.66,8125.99,7976.47,8018.39,3426498.71
2018-02-11 19:00:00,8018.39,8198,7985.72,8170,2689194.91
2018-02-11 20:00:00,8170,8355,8122.89,8277,3750312.06
2018-02-11 21:00:00,8277,8352.03,8210,8257.1,3551894.76
2018-02-11 22:00:00,8257.1,8440,8212.96,8432.83,4454665.37
2018-02-11 23:00:00,8432.83,8450,8369.65,8440,3989442.31
2018-02-12 00:00:00,8440,8489.22,8256,8315.1,3062410.2
2018-02-12 01:00:00,8315.1,8373.83,8200,8230,2664422.42
2018-02-12 02:00:00,8230,8343.88,8195.01,8331.69,1170524.08
2018-02-12 03:00:00,8331.69,8400,8260.5,8280.05,806637.66
2018-02-12 04:00:00,8280.05,8299.77,8210,8235.6,815179.89
2018-02-12 05:00:00,8235.6,8344.74,8223.91,8309.83,551892.85
2018-02-12 06:00:00,8309.83,8350,8247,8275.34,517179.49
2018-02-12 07:00:00,8275.34,8293.86,8028.28,8071.38,2280220.43
2018-02-12 08:00:00,8071.38,8282.55,8070.36,8195.26,1755671.33
2018-02-12 09:00:00,8195.26,8447.9,8168.66,8340.94,2317864.29
2018-02-12 10:00:00,8340.94,8517.94,8302.88,8510.53,3374535.2
2018-02-12 11:00:00,8510.53,8550,8412.02,8471.76,4025224.36
2018-02-12 12:00:00,8471.76,8530,8429.84,8493.45,2887323.83
2018-02-12 13:00:00,8493.45,8493.45,8335,8386.08,2532881.6
2018-02-12 14:00:00,8386.08,8450,8374.85,8406.5,2878343.41
2018-02-12 15:00:00,8406.5,8500,8317.52,8447.2,4838758.74
2018-02-12 16:00:00,8447.2,8795,8437.22,8727.97,6184454.48
2018-02-12 17:00:00,8727.97,8788.04,8673.72,8767.57,3755745.8
2018-02-12 18:00:00,8767.57,8837.75,8696.48,8807.99,3599554.14
2018-02-12 19:00:00,8807.99,8819,8622,8644.06,3272573.69
2018-02-12 20:00:00,8644.06,8799.99,8641.16,8775.63,3266614.97
2018-02-12 21:00:00,8775.63,8779.18,8650.05,8674.99,2105923.25
2018-02-12 22:00:00,8674.99,8687.81,8495.04,8510.76,3390852.96
2018-02-12 23:00:00,8510.76,8649.67,8510.1,8646.66,2577797.26
2018-02-13 00:00:00,8646.66,8725,8621.15,8663.2,2246018.82
2018-02-13 01:00:00,8663.2,8755,8618.32,8747.21,1373344.47
2018-02-13 02:00:00,8747.21,8756,8613.7,8668.7,975697.82
2018-02-13 03:00:00,8668.7,8788,8638.15,8787.95,1161954.46
2018-02-13 04:00:00,8787.95,8898,8757.96,8842.08,1850965.9
2018-02-13 05:00:00,8842.08,8857.99,8749.91,8821.95,734325.31
2018-02-13 06:00:00,8821.95,8876.94,8736.75,8868.98,764811.96
2018-02-13 07:00:00,8868.98,8960.09,8831.85,8893.68,3214386.98
2018-02-13 08:00:00,8893.68,8931.03,8817.46,8915.77,2128920.04
2018-02-13 09:00:00,8915.77,8915.77,8718.69,8744.38,2125035.77
2018-02-13 10:00:00,8744.38,8744.55,8638.9,8700,3681511.4
2018-02-13 11:00:00,8700,8756.93,8675,8754.46,2105025.75
2018-02-13 12:00:00,8754.46,8770,8558,8590.03,3218615.85
2018-02-13 13:00:00,8590.03,8648,8570.29,8619.95,2248959.3
2018-02-13 14:00:00,8619.95,8719.9,8580,8710.58,2014545.33
2018-02-13 15:00:00,8710.58,8748.99,8633.55,8657,2120852.63
2018-02-13 16:00:00,8657,8657.9,8470.01,8541.89,4074719.88
2018-02-13 17:00:00,8541.89,8543.14,8388,8455.94,4099756.16
2018-02-13 18:00:00,8455.94,8519.79,8366,8488,3607028.59
2018-02-13 19:00:00,8488,8558,8400,8525.73,3661799.12
2018-02-13 20:00:00,8525.73,8567.2,8449.16,8557.4,3103774.98
2018-02-13 21:00:00,8557.4,8608.17,8511.6,8569.94,2426945.18
2018-02-13 22:00:00,8569.94,8679.5,8565.71,8618.73,3197567.24
2018-02-13 23:00:00,8618.73,8620,8452.05,8484.89,3145833.6
2018-02-14 00:00:00,8484.89,8546,8476.98,8520.94,2822471.27
2018-02-14 01:00:00,8520.94,8600.3,8503.89,8577.87,2609639.58
2018-02-14 02:00:00,8577.87,8629.4,8563.76,8578.15,2430326.88
2018-02-14 03:00:00,8578.15,8600,8520.01,8587.99,917301.29
2018-02-14 04:00:00,8587.99,8690,8579.69,8662.44,2379436.84
2018-02-14 05:00:00,8662.44,8746.26,8560.54,8565.64,1367481.81
2018-02-14 06:00:00,8565.64,8589.72,8478.41,8557.55,882438.04
2018-02-14 07:00:00,8557.55,8578.27,8480,8530.32,955549.78
2018-02-14 08:00:00,8530.32,8640.08,8528.05,8611.03,1428486.64
2018-02-14 09:00:00,8611.03,8684.94,8589.05,8630,1663340.73
2018-02-14 10:00:00,8630,8720,8630,8694.08,2676937.7
2018-02-14 11:00:00,8694.08,8707.97,8645.08,8690,2099516.43
2018-02-14 12:00:00,8690,8819,8680.96,8781,4234602.79
2018-02-14 13:00:00,8781,8848,8735.01,8823.31,2730436.74
2018-02-14 14:00:00,8823.31,8858,8789,8799.15,2487364.42
2018-02-14 15:00:00,8799.15,8880,8790.08,8872.05,2758650.86
2018-02-14 16:00:00,8872.05,8880,8801.01,8828.95,4472932.73
2018-02-14 17:00:00,8828.95,8842.98,8731,8749.23,2382548.72
2018-02-14 18:00:00,8749.23,8820.04,8734.5,8745.3,2586830.97
2018-02-14 19:00:00,8745.3,8923.89,8738.25,8916.78,3206234.68
2018-02-14 20:00:00,8916.78,9200,8907.83,9136.9,7722729.73
2018-02-14 21:00:00,9136.9,9289,9105.77,9204.53,6734983.44
2018-02-14 22:00:00,9204.53,9227.43,9105,9144.43,3608519.57
2018-02-14 23:00:00,9144.43,9289,9140.06,9289,3170657.56
2018-02-15 00:00:00,9289,9299,9210.97,9230.2,3011496.72
2018-02-15 01:00:00,9230.2,9285,9225.2,9260.99,2115057.53
2018-02-15 02:00:00,9260.99,9350,9220.56,9250,3027695.56
2018-02-15 03:00:00,9250,9278.71,9155.05,9235.16,1329682.01
2018-02-15 04:00:00,9235.16,9298.94,9178.31,9258.93,769452.19
2018-02-15 05:00:00,9258.93,9298.94,9204.6,9282.72,880913.5
2018-02-15 06:00:00,9282.72,9415.05,9234.85,9415.05,1491829.32
2018-02-15 07:00:00,9415.05,9464,9380.25,9417,2422568.12
2018-02-15 08:00:00,9417,9437.03,9302,9304.69,3440801.69
2018-02-15 09:00:00,9304.69,9417.9,9304.69,9374.69,2588094.01
2018-02-15 10:00:00,9374.69,9625,9372.84,9613.98,4348827
2018-02-15 11:00:00,9613.98,9680,9580,9607.35,5646041.36
2018-02-15 12:00:00,9607.35,9727.57,9600,9710,4382236.83
2018-02-15 13:00:00,9710,9710,9571.76,9655,3842026.12
2018-02-15 14:00:00,9655,9700,9620,9633.36,4491947.98
2018-02-15 15:00:00,9633.36,9780,9631.5,9769,3798736.77
2018-02-15 16:00:00,9769,9819.77,9727.77,9809.74,4104074.4
2018-02-15 17:00:00,9809.74,9910,9550,9611.01,6406983.44
2018-02-15 18:00:00,9611.01,9681.2,9366.66,9600,6562654.84
2018-02-15 19:00:00,9600,9688,9474.45,9539.58,4361120.14
2018-02-15 20:00:00,9539.58,9688,9526.2,9650,3042386.73
2018-02-15 21:00:00,9650,9674.99,9564.27,9636.97,2328721.91
2018-02-15 22:00:00,9636.97,9820,9634,9812.68,3671730.44
2018-02-15 23:00:00,9812.68,9833,9711.48,9792.32,3075323.72
2018-02-16 00:00:00,9792.32,9888,9710.72,9883.68,3584285.58
2018-02-16 01:00:00,9883.68,10049.99,9834.08,10036.02,4963107.3
2018-02-16 02:00:00,10036.02,10190.45,9950,10048.88,3688212.94
2018-02-16 03:00:00,10048.88,10142.79,10028.56,10100,1780080.46
2018-02-16 04:00:00,10100,10139.93,9979.59,10071.86,1391068.65
2018-02-16 05:00:00,10071.86,10077.98,9858,9880.62,1453302.51
2018-02-16 06:00:00,9880.62,10103.17,9880.62,10057.84,1296567.05
2018-02-16 07:00:00,10057.84,10175,10002.73,10025.69,1972597.64
2018-02-16 08:00:00,10025.69,10240.58,10000,10229.95,3572230.07
2018-02-16 09:00:00,10229.95,10297.69,10149.11,10288,4653248.57
2018-02-16 10:00:00,10288,10297.62,10149.01,10167.96,3750423.56
2018-02-16 11:00:00,10167.96,10189,10040,10091.89,4238232.2
2018-02-16 12:00:00,10091.89,10101.31,9928.01,9989.58,3855622.48
2018-02-16 13:00:00,9989.58,10149.99,9959.79,10059.89,3269734.18
2018-02-16 14:00:00,10059.89,10070,9849,9850.06,3796383.55
2018-02-16 15:00:00,9850.06,9918.41,9707.86,9711,5024969.12
2018-02-16 16:00:00,9711,9947.55,9701,9920.05,4470945.95
2018-02-16 17:00:00,9920.05,9982.93,9840,9851.2,3106058.85
2018-02-16 18:00:00,9851.2,9851.2,9751,9770.01,3982459.13
2018-02-16 19:00:00,9770.01,9820,9632.1,9773.7,3635526.91
2018-02-16 20:00:00,9773.7,9851.79,9742.28,9828,2929449.26
2018-02-16 21:00:00,9828,9926.3,9800,9805.39,2994909.47
2018-02-16 22:00:00,9805.39,10056,9805.39,10000.06,5160318.8
2018-02-16 23:00:00,10000.06,10097,9991.86,10030.01,5376974.84
2018-02-17 00:00:00,10030.01,10120.27,9980.28,10073.11,2668804.33
2018-02-17 01:00:00,10073.11,10090,10020.15,10055.95,1127602.36
2018-02-17 02:00:00,10055.95,10055.95,9861.38,9937.03,1366874.73
2018-02-17 03:00:00,9937.03,10033,9889.25,9999.58,1085149.07
2018-02-17 04:00:00,9999.58,10022.82,9950,9990,563489.5
2018-02-17 05:00:00,9990,10081.97,9988.19,10058.1,708852.98
2018-02-17 06:00:00,10058.1,10169,10024.53,10159.38,1893643.86
2018-02-17 07:00:00,10159.38,10200,10128.1,10164.28,1250702.34
2018-02-17 08:00:00,10164.28,10180,10042.85,10150,2330122.2
2018-02-17 09:00:00,10150,10312.14,10146.2,10307.78,2817007.43
2018-02-17 10:00:00,10307.78,10450,10305.02,10345,5598497.38
2018-02-17 11:00:00,10345,10482,10327.53,10458.64,4387903.36
2018-02-17 12:00:00,10458.64,10536.81,10431.51,10500.8,4174083.76
2018-02-17 13:00:00,10500.8,10537.25,10420,10484.77,3178615.77
2018-02-17 14:00:00,10484.77,10743.82,10482.45,10739.05,6923573.55
2018-02-17 15:00:00,10739.05,10743.72,10600,10725.74,4679410.52
2018-02-17 16:00:00,10725.74,10868.24,10689.9,10776.48,6355546.29
2018-02-17 17:00:00,10776.48,10880.84,10366,10634.82,4905091.91
2018-02-17 18:00:00,10634.82,10748,10564.73,10599,7295796.51
2018-02-17 19:00:00,10599,10719.49,10564.99,10675,3734819.88
2018-02-17 20:00:00,10675,10832,10675,10755.11,4638483.04
2018-02-17 21:00:00,10755.11,10788,10627.48,10653.69,4555336.54
2018-02-17 22:00:00,10653.69,10669.99,10490,10636,5594790.45
2018-02-17 23:00:00,10636,10749,10636,10737.28,2825593.94
2018-02-18 00:00:00,10737.28,10859,10694.65,10797.59,3270340.76
2018-02-18 01:00:00,10797.59,10851.99,10742.07,10795.01,2747676.57
2018-02-18 02:00:00,10795.01,10809.81,10701,10791.95,1462752.06
2018-02-18 03:00:00,10791.95,10800,10700,10715.8,661484.01
2018-02-18 04:00:00,10715.8,10779.95,10677.12,10752.2,1013658.47
